ID,Name,Manufacturer,Socket,Form Factor,Chipset,Memory Max,Memory Type,Memory Slots,PCI-E x16 Slots,PCI-E x8 Slots,PCI-E x4 Slots,PCI-E x1 Slots,PCI Slots,M.1 Slot1,M.2 Slot2,M.2 Slot3,M.2 Slot4,M.2 Slot5,mSATA Slots,Onboard Ethernet,SATA 6 Gb/s,Onboard Video,USB 2.0,USB 3.2 Gen 1,USB 3.2 Gen 2,USB 3.2 Gen 2x2,Supports ECC,Wireless Networking,RAID Support,Class
M1,ASRock X570 Phantom Gaming 4S ATX AM4,ASRock,AM4,3,8,128,DDR4,4,2,0,0,2,0,2280/22110 M-key,2230 E-key,2280/22110 M-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,1,2,0,0,No,1,Yes,
M2,ASRock X570 Taichi ATX AM4,ASRock,AM4,3,8,128,DDR4,4,3,0,0,2,0,2242/2260/2280 M-key,2260/2280 M-key,2230/2242/2260/2280/22110 M-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,1,1,0,No,3,Yes,
M3,ASRock X570 Phantom Gaming 4 ATX,ASRock,AM4,3,8,128,DDR4,4,2,0,0,2,0,2230/2242/2260/2280/22110 M-key,2230 E-key,2230/2242/2260/2280/22110 M-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,1,2,0,0,No,1,Yes,
M4,ASRock X570 Steel Legend ATX AM4,ASRock,AM4,3,8,128,DDR4,4,2,0,0,3,0,2230/2242/2260/2280 M-key,2230/2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,2,0,0,No,1,Yes,
M5,ASRock X570 Phantom Gaming X ATX AM4,ASRock,AM4,3,8,128,DDR4,4,3,0,0,2,0,2242/2260/2280 M-key,2260/2280 M-key,2230/2242/2260/2280/22110 M-key,2230 E-key,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,1,1,0,No,3,Yes,
M6,ASRock X570 Steel Legend WiFi ax ATX AM4,ASRock,AM4,3,8,128,DDR4,4,2,0,0,3,0,2230/2242/2260/2280 M-key,2230/2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,2,0,0,No,3,Yes,
M7,ASRock X570 PHANTOM GAMING 4 WIFI ax ATX AM4,ASRock,AM4,3,8,128,DDR4,4,2,0,0,2,0,2230/2242/2260/2280/22110 M-key,2230/2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,1,2,0,0,No,3,Yes,
M8,ASRock X570 PG Velocita ATX AM4,ASRock,AM4,3,8,128,DDR4,4,2,0,0,3,0,2230/2242/2260/2280 M-key,2230/2242/2260/2280 M-key,None,None,None,0,1 x 2.5 Gbit/s,8,Depends on CPU,2,2,1,0,No,3,Yes,
M9,ASRock X570 Pro4 ATX AM4,ASRock,AM4,3,8,128,DDR4,4,2,0,0,2,0,2230/2242/2260/2280/22110 M-key,2230 E-key,2230/2242/2260/2280/22110 M-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,1,2,0,0,No,1,Yes,
M10,ASRock X570 Taichi Razer Edition ATX AM4,ASRock,AM4,3,8,128,DDR4,4,3,0,0,1,0,2230/2242/2260/2280/22110 M-key,2230 E-key,2230/2242/2260/2280/22110 M-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,1,2,0,0,No,1,Yes,
M11,ASRock X570 Extreme4 ATX AM4,ASRock,AM4,3,8,128,DDR4,4,2,0,0,3,0,2230/2242/2260/2280 M-key,2230/2242/2260/2280 M-key,2230 E-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,2,1,0,No,1,Yes,
M12,ASRock X570 Extreme4 WiFi ax ATX AM4,ASRock,AM4,3,8,128,DDR4,4,2,0,0,3,0,2230/2242/2260/2280 M-key,2230/2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,2,1,0,No,3,Yes,
M13,ASRock X570 Extreme4 WiFi ax ATX AM4,ASRock,AM4,3,8,128,DDR4,4,2,0,0,3,0,2230/2242/2260/2280 M-key,2230/2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,2,1,0,No,3,Yes,
M14,Gigabyte X570 AORUS ELITE WIFI ATX AM4,Gigabyte,AM4,3,8,128,DDR4,4,2,0,0,0,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,1,0,No,2,Yes,
M15,Gigabyte X570 AORUS MASTER ATX AM4,Gigabyte,AM4,3,8,128,DDR4,4,3,0,0,1,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,0,"1 x 1000 Mbit/s, 1 x 2.5 Gbit/s",6,No,2,2,1,0,No,3,Yes,
M16,Gigabyte X570 AORUS ELITE ATX AM4,Gigabyte,AM4,3,8,128,DDR4,4,2,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,1,0,No,1,Yes,
M17,Gigabyte X570 AORUS PRO WIFI ATX AM4,Gigabyte,AM4,3,8,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,1,0,No,3,Yes,
M18,Gigabyte X570 AORUS ULTRA ATX AM4,Gigabyte,AM4,3,8,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,1,0,No,3,Yes,
M19,Gigabyte X570 GAMING X ATX AM4,Gigabyte,AM4,3,8,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,0,0,No,1,Yes,
M20,Gigabyte X570 UD ATX AM4,Gigabyte,AM4,3,8,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,None,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,0,0,No,1,Yes,
M21,Gigabyte X570 AORUS PRO ATX AM4,Gigabyte,AM4,3,8,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,1,0,No,1,Yes,
M22,Asus TUF GAMING X570-PLUS (WI-FI) ATX AM4,Asus,AM4,3,8,128,DDR4,4,2,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,1,0,0,No,2,Yes,
M23,Asus ROG Strix X570-E Gaming ATX AM4,Asus,AM4,3,8,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,"1 x 1000 Mbit/s, 1 x 2.5 Gbit/s",8,Depends on CPU,2,1,1,0,No,3,Yes,
M24,Asus ROG Crosshair VIII Dark Hero ATX AM4,Asus,AM4,3,8,128,DDR4,4,3,0,0,1,0,2242/2260/2280 M-key,2242/2260/2280/22110 M-key,None,None,None,0,"1 x 1000 Mbit/s, 1 x 2.5 Gbit/s",8,Depends on CPU,2,1,1,0,No,3,Yes,
M25,Asus PRIME X570-PRO ATX AM4,Asus,AM4,3,8,128,DDR4,4,3,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,1,1,0,No,1,Yes,
M26,Asus ROG Crosshair VIII Hero (WI-FI) ATX AM4,Asus,AM4,3,8,128,DDR4,4,3,0,0,1,0,2242/2260/2280 M-key,2242/2260/2280/22110 M-key,None,None,None,0,"1 x 1000 Mbit/s, 1 x 2.5 Gbit/s",8,No,2,1,1,0,No,3,Yes,
M27,Asus ROG Crosshair VIII Hero ATX AM4,Asus,AM4,3,8,128,DDR4,4,3,0,0,1,0,2242/2260/2280 M-key,2242/2260/2280/22110 M-key,None,None,None,0,"1 x 1000 Mbit/s, 1 x 2.5 Gbit/s",8,No,2,1,1,0,No,1,Yes,
M28,Asus TUF GAMING X570-PLUS ATX AM4,Asus,AM4,3,8,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,1,0,0,No,1,Yes,
M29,Asus ROG Crosshair VIII Formula ATX AM4,Asus,AM4,3,8,128,DDR4,4,3,0,0,1,0,2242/2260/2280 M-key,2242/2260/2280/22110 M-key,None,None,None,0,"1 x 1000 Mbit/s, 1 x 5 Gbit/s",8,No,2,2,1,0,No,3,Yes,
M30,Asus PRIME X570-P ATX AM4,Asus,AM4,3,8,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,0,0,No,1,Yes,
M31,Asus ROG Strix X570-F Gaming ATX AM4,Asus,AM4,3,8,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,1,1,0,No,1,Yes,
M32,Asus TUF GAMING X570-PRO (WI-FI) ATX AM4,Asus,AM4,3,8,128,DDR4,4,2,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,8,Depends on CPU,2,1,1,0,No,3,Yes,
M33,Asus Pro WS X570-ACE ATX AM4,Asus,AM4,3,8,128,DDR4,4,3,0,0,1,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,2,0,0,No,1,Yes,
M34,Asus PRIME X570-P/CSM ATX AM4,Asus,AM4,3,8,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,0,0,No,1,Yes,
M35,ASRock B550 Phantom Gaming 4 ATX AM4,ASRock,AM4,3,5,128,DDR4,4,2,0,0,2,0,2260/2280/22110 M-key,2242/2260/2280 M-key,2230 E-key,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,1,0,0,No,1,Yes,
M36,ASRock B550 Pro4 ATX AM4,ASRock,AM4,3,5,128,DDR4,4,2,0,0,2,0,2260/2280/22110 M-key,2242/2260/2280 M-key,2230 E-key,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,1,0,0,No,1,Yes,
M37,ASRock B550 Phantom Gaming 4/ac ATX AM4,ASRock,AM4,3,5,128,DDR4,4,2,0,0,2,0,2260/2280/22110 M-key,2242/2260/2280 M-key,2230 E-key,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,2,Yes,
M38,ASRock B550 Steel Legend ATX AM4,ASRock,AM4,3,5,128,DDR4,4,2,0,0,2,0,2230/2242/2260/2280 M-key,2230/2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,1,Yes,
M39,ASRock B550 Extreme4 ATX AM4,ASRock,AM4,3,5,128,DDR4,4,2,0,0,2,0,2230/2242/2260/2280 M-key,2230/2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,1,Yes,
M40,ASRock B550 Taichi ATX AM4,ASRock,AM4,3,5,128,DDR4,4,3,0,0,2,0,2242/2260/2280 M-key,2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 2.5 Gbit/s,8,Depends on CPU,2,2,1,0,No,3,Yes,
M41,ASRock B550 PG Velocita ATX AM4,ASRock,AM4,3,5,128,DDR4,4,2,0,0,2,0,2230/2242/2260/2280 M-key,2230/2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,1,Yes,
M42,ASRock B550 Taichi Razer Edition ATX AM4,ASRock,AM4,3,5,128,DDR4,4,3,0,0,2,0,2242/2260/2280 M-key,2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 2.5 Gbit/s,8,Depends on CPU,2,2,1,0,No,3,Yes,
M43,Gigabyte B550 VISION D ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,0,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,2230 E-key,None,None,0,2 x 1000 Mbit/s,6,Depends on CPU,2,1,0,0,No,3,Yes,
M44,Gigabyte B550 AORUS ELITE ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,1,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M45,Gigabyte B550 AORUS PRO AC ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,0,0,No,2,Yes,
M46,Gigabyte B550 AORUS ELITE AX V2 ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,0,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,4,Depends on CPU,2,1,1,0,No,3,Yes,
M47,Gigabyte B550 AORUS ELITE V2 ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,1,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,4,Depends on CPU,2,1,1,0,No,1,Yes,
M48,Gigabyte B550 GAMING X ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M49,Gigabyte B550 AORUS MASTER ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,0,0,2242/2280/22110 M-key,2242/2280/22110 M-key,2242/2280/22110 M-key,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,0,0,No,3,Yes,
M50,Gigabyte B550 AORUS PRO ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,0,0,No,1,Yes,
M51,Gigabyte B550 AORUS PRO V2 ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,1,Yes,
M52,Gigabyte B550 AORUS ELITE AX ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,1,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,4,Depends on CPU,2,1,0,0,No,3,Yes,
M53,Gigabyte B550 AORUS PRO AX ATX AM4,Gigabyte,AM4,3,5,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,3,Yes,
M54,Asus ROG STRIX B550-F GAMING (WI-FI) ATX AM4,Asus,AM4,3,5,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,0,0,No,3,Yes,
M55,Asus ROG STRIX B550-A GAMING ATX AM4,Asus,AM4,3,5,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,0,0,No,1,Yes,
M56,Asus ROG STRIX B550-F GAMING ATX AM4,Asus,AM4,3,5,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,0,0,No,1,Yes,
M57,Asus ROG STRIX B550-E GAMING ATX AM4,Asus,AM4,3,5,128,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,3,Yes,
M58,Asus TUF GAMING B550-PLUS ATX AM4,Asus,AM4,3,5,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,0,0,No,1,Yes,
M59,Asus TUF GAMING B550-PLUS (WI-FI) ATX AM4,Asus,AM4,3,5,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,0,0,No,3,Yes,
M60,Asus PRIME B550-PLUS ATX AM4,Asus,AM4,3,5,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280/22110 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,1,0,0,No,1,Yes,
M61,MSI MPG B550 GAMING PLUS ATX AM4,MSI,AM4,3,5,128,DDR4,4,2,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,1,1,0,No,1,Yes,
M62,MSI B550-A PRO ATX AM4,MSI,AM4,3,5,128,DDR4,4,2,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,1,1,0,No,1,Yes,
M63,MSI MAG B550 TOMAHAWK ATX AM4,MSI,AM4,3,5,128,DDR4,4,2,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,"1 x 1000 Mbit/s, 1 x 2.5 Gbit/s",6,Depends on CPU,2,1,1,0,No,1,Yes,
M64,MSI MPG B550 GAMING EDGE WIFI ATX AM4,MSI,AM4,3,5,128,DDR4,4,2,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,2230 E-key,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,3,Yes,
M65,MSI MPG B550 GAMING CARBON WIFI ATX AM4,MSI,AM4,3,5,128,DDR4,4,2,0,0,3,0,2242/2260/2280 M-key,2242/2260/2280/22110 M-key,2230 E-key,None,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,3,Yes,
M66,MSI MEG B550 UNIFY ATX AM4,MSI,AM4,3,5,128,DDR4,4,2,0,0,2,0,2280/22110 M-key,2280 M-key,2280/22110 M-key,2280 M-key,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,3,Yes,
M67,MSI MEG B550 UNIFY-X ATX AM4,MSI,AM4,3,5,128,DDR4,4,2,0,0,2,0,2280/22110 M-key,2280 M-key,2280/22110 M-key,2280 M-key,None,0,1 x 2.5 Gbit/s,6,Depends on CPU,2,1,1,0,No,3,Yes,
M68,ASRock A520M-HDV Micro ATX AM4,ASRock,AM4,2,2,64,DDR4,2,1,0,0,1,0,2242/2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M69,Gigabyte A520M AORUS ELITE Micro ATX AM4,Gigabyte,AM4,2,2,128,DDR4,4,1,0,0,2,0,2242/2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,1,1,0,0,No,1,Yes,
M70,Gigabyte A520I AC Mini ITX AM4,Gigabyte,AM4,1,2,64,DDR4,2,1,0,0,0,0,2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,1,0,0,0,No,2,Yes,
M71,ASRock A520M/ac Micro ATX AM4,ASRock,AM4,2,2,64,DDR4,2,1,0,0,1,0,2242/2260/2280 M-key,2280 M-key,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,2,Yes,
M72,Gigabyte A520 AORUS ELITE ATX AM4,Gigabyte,AM4,3,2,128,DDR4,4,2,0,0,3,0,2242/2260/2280/22110 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M73,ASRock A520M-ITX/ac Mini ITX AM4,ASRock,AM4,1,2,64,DDR4,2,1,0,0,0,0,2280 M-key,2230 E-key,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,1,1,0,0,No,2,Yes,
M74,Gigabyte A520M S2H Micro ATX AM4,Gigabyte,AM4,2,2,64,DDR4,2,1,0,0,2,0,2242/2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M75,Asus PRIME A520M-A/CSM Micro ATX AM4,Asus,AM4,2,2,128,DDR4,4,1,0,0,2,0,2242/2260/2280/22110 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M76,MSI MAG A520M VECTOR WIFI Micro ATX AM4,MSI,AM4,2,2,64,DDR4,2,1,0,0,2,0,2242/2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,2,Yes,
M77,MSI A520M-A PRO Micro ATX AM4,MSI,AM4,2,2,64,DDR4,2,1,0,0,1,0,2242/2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M78,Asus TUF GAMING A520M-PLUS Micro ATX AM4,Asus,AM4,2,2,128,DDR4,4,1,0,0,2,0,2242/2260/2280/22110 M-key,2230 E-key,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M79,ASRock A520M Pro4 Micro ATX AM4,ASRock,AM4,2,2,128,DDR4,4,2,0,0,0,0,2280 M-key,2280 M-key,2230 E-key,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,2,0,0,No,1,Yes,
M80,Gigabyte A520M H Micro ATX AM4,Gigabyte,AM4,2,2,64,DDR4,2,1,0,0,2,0,2242/2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M81,ASRock A520M-HVS Micro ATX AM4,ASRock,AM4,2,2,64,DDR4,2,1,0,0,1,0,2242/2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M82,Gigabyte GA-A520M-DS3H-AC Micro ATX AM4,Gigabyte,AM4,2,2,128,DDR4,4,1,0,0,2,0,2242/2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,1,1,0,0,No,2,Yes,
M83,Asus PRIME A520M-E Micro ATX AM4,Asus,AM4,2,2,64,DDR4,2,1,0,0,2,0,2242/2260/2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M84,ASRock A520M-HDVP/DASH Micro ATX AM4,ASRock,AM4,2,2,64,DDR4,2,1,0,0,2,1,2280 M-key,None,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,2,1,0,0,No,1,Yes,
M85,MSI X470 GAMING PLUS MAX ATX AM4,MSI,AM4,3,7,64,DDR4,4,3,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,0,0,No,1,Yes,
M86,MSI X470 GAMING PLUS ATX AM4,MSI,AM4,3,7,64,DDR4,4,3,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,0,0,No,1,Yes,
M87,MSI X470 GAMING PRO MAX ATX AM4,MSI,AM4,3,7,128,DDR4,4,3,0,0,3,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,0,0,No,1,Yes,
M88,MSI X470 GAMING PRO CARBON ATX AM4,MSI,AM4,3,7,64,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,3,2,0,0,No,1,Yes,
M89,MSI X470 GAMING M7 AC ATX AM4,MSI,AM4,3,7,64,DDR4,4,3,0,0,3,0,2242/2260/2280 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,6,Depends on CPU,2,2,1,0,No,2,Yes,
M90,MSI X470 GAMING PRO CARBON AC ATX AM4,MSI,AM4,3,7,64,DDR4,4,3,0,0,2,0,2242/2260/2280/22110 M-key,2242/2260/2280 M-key,None,None,None,0,1 x 1000 Mbit/s,8,Depends on CPU,2,2,0,0,No,2,Yes,
M91,ASRock Fatal1ty X470 Gaming-ITX/ac Mini ITX AM4,ASRock,AM4,1,7,32,DDR4,2,1,0,0,0,0,2280 M-key,2230 E-key,None,None,None,0,1 x 1000 Mbit/s,4,Depends on CPU,1,1,0,0,No,2,Yes,
